pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.group.set,keyboard.organ.rotary,pluck.lute,pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,brass.group,brass.group
pluck.guitar.electric,pluck.guitar.acoustic,pluck.bass,wind.reed.saxophone.tenor,metal.cymbal.crash
pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.snare-drum,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,drum.group.set,pluck.guitar.electric,pluck.guitar.electric
pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.group.set
voice.kazoo,pluck.guitar.electric,pluck.bass.electric,drum.group.set,pluck.guitar.electric
pluck.bass.fretless,pluck.guitar.electric,keyboard.organ.percussive,keyboard.clavichord,drum.group.set,keyboard.piano.electric,strings.contrabass,keyboard.organ
voice.vocals,wind.flutes.flute,pluck.bass.electric,synth.pad,keyboard.piano,pluck.guitar.nylon-string,drum.group.set
synth.tone.sawtooth,strings.group,pluck.guitar.acoustic,pluck.guitar.electric,pluck.bass.electric,drum.group.set
drum.group.set,pluck.guitar.electric,pluck.guitar.electric,pluck.bass,pluck.bass,pluck.guitar.electric,voice.kazoo
keyboard.piano,drum.snare-drum
rattle.cabasa,drum.group.set,keyboard.piano,strings.cello,keyboard.piano.electric,keyboard.piano
drum.group.set,pluck.guitar.electric,keyboard.organ.rotary,synth.effects,pluck.guitar.electric,drum.group.set
pluck.bass.fretless,drum.group.set,keyboard.piano.electric,pitched-percussion.vibraphone
pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,keyboard.piano.electric,synth.pad,voice.tenor,drum.group.set
pluck.bass.electric,drum.group.set,keyboard.piano,keyboard.organ.percussive,synth.pad,drum.group.set,strings.group,strings.group,voice.soprano,voice.vocals,wind.reed.saxophone.tenor,brass.french-horn,pluck.harp
keyboard.piano,keyboard.piano
wind.flutes.panpipes,strings.group.synth,pluck.guitar.electric,strings.group,pluck.bass.electric,pluck.guitar.nylon-string,keyboard.organ.drawbar,pluck.bass.fretless
wind.flutes.flute,wind.flutes.flute,metal.crotales,wind.flutes.panpipes,wind.flutes.panpipes,strings.group,strings.group,strings.group,strings.cello,keyboard.piano.electric,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,strings.contrabass
keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,drum.group.set
strings.group.synth,voice.soprano,pluck.sitar,rattle.cabasa,drum.group.set,synth.tone.sawtooth,wind.flutes.recorder,voice.vocals,pluck.guitar
keyboard.piano,keyboard.piano,strings.group,pluck.bass.electric,wind.flutes.flute,wind.reed.saxophone.tenor,pluck.guitar.electric,synth.pad,drum.group.set,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,drum.group.set
keyboard.piano,pluck.bass.fretless,strings.group,keyboard.piano.electric,pluck.guitar.acoustic,strings.group,drum.snare-drum,drum.snare-drum,drum.group.set,synth.effects,pluck.guitar.nylon-string
voice.kazoo,pluck.guitar.electric,pluck.bass,drum.group.set,pluck.guitar.electric
wind.flutes.recorder,pluck.bass.acoustic,strings.group,keyboard.piano,pluck.guitar.electric,drum.group.set
keyboard.piano,drum.group.set,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano
drum.group.set,pluck.bass,pluck.guitar.electric,voice.kazoo
pluck.bass.fretless,drum.group.set,keyboard.organ.rotary,pluck.guitar.electric,pluck.bass.acoustic,brass.trombone.alto,brass.tuba,brass.group,wind.reed.bassoon,wind.reed.saxophone.baritone,pluck.guitar.electric
pluck.bass.synth,strings.group.synth,voice.vocals,strings.group,strings.group,synth.tone.sine,pluck.bass.synth,drum.snare-drum,drum.group.set,voice.kazoo,brass.group.synth
pluck.bass.synth,synth.tone.sawtooth,pluck.bass.synth,synth.pad,voice.vocals,synth.pad,strings.group.synth,keyboard.piano,drum.tambourine,effect.hand-clap,metal.bells.cowbell,metal.triangle,metal.hi-hat,metal.hi-hat,metal.cymbal.ride,drum.snare-drum,drum.group.set,brass.trombone,synth.tone.sine,synth.effects
synth.pad,brass.group.synth,synth.effects,strings.contrabass,synth.effects,synth.effects,drum.snare-drum,drum.group.set
pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.group.set,keyboard.organ.rotary,pluck.lute,pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,brass.group,brass.group
pluck.guitar.electric,pluck.guitar.acoustic,pluck.bass,wind.reed.saxophone.tenor,metal.cymbal.crash
pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.snare-drum,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,drum.group.set,pluck.guitar.electric,pluck.guitar.electric
pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.group.set
voice.kazoo,pluck.guitar.electric,pluck.bass.electric,drum.group.set,pluck.guitar.electric
pluck.bass.fretless,pluck.guitar.electric,keyboard.organ.percussive,keyboard.clavichord,drum.group.set,keyboard.piano.electric,strings.contrabass,keyboard.organ
voice.vocals,wind.flutes.flute,pluck.bass.electric,synth.pad,keyboard.piano,pluck.guitar.nylon-string,drum.group.set
synth.tone.sawtooth,strings.group,pluck.guitar.acoustic,pluck.guitar.electric,pluck.bass.electric,drum.group.set
drum.group.set,pluck.guitar.electric,pluck.guitar.electric,pluck.bass,pluck.bass,pluck.guitar.electric,voice.kazoo
keyboard.piano,drum.snare-drum
rattle.cabasa,drum.group.set,keyboard.piano,strings.cello,keyboard.piano.electric,keyboard.piano
drum.group.set,pluck.guitar.electric,keyboard.organ.rotary,synth.effects,pluck.guitar.electric,drum.group.set
pluck.bass.fretless,drum.group.set,keyboard.piano.electric,pitched-percussion.vibraphone
pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,keyboard.piano.electric,synth.pad,voice.tenor,drum.group.set
pluck.bass.electric,drum.group.set,keyboard.piano,keyboard.organ.percussive,synth.pad,drum.group.set,strings.group,strings.group,voice.soprano,voice.vocals,wind.reed.saxophone.tenor,brass.french-horn,pluck.harp
keyboard.piano,keyboard.piano
wind.flutes.panpipes,strings.group.synth,pluck.guitar.electric,strings.group,pluck.bass.electric,pluck.guitar.nylon-string,keyboard.organ.drawbar,pluck.bass.fretless
wind.flutes.flute,wind.flutes.flute,metal.crotales,wind.flutes.panpipes,wind.flutes.panpipes,strings.group,strings.group,strings.group,strings.cello,keyboard.piano.electric,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,strings.contrabass
keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,drum.group.set
strings.group.synth,voice.soprano,pluck.sitar,rattle.cabasa,drum.group.set,synth.tone.sawtooth,wind.flutes.recorder,voice.vocals,pluck.guitar
strings.group.synth,wind.reed.clarinet.bass,strings.group,strings.group,wind.flutes.danso,keyboard.piano,strings.group,pluck.guitar.electric,pluck.guitar.electric,drum.group.set,voice.vocals,drum.timpani
pluck.guitar.acoustic,pluck.bass.fretless,keyboard.harpsichord,pluck.guitar.nylon-string,strings.group,pluck.harp,brass.group.synth,drum.group.set
wind.flutes.flute.alto,strings.group,pluck.bass.electric,pluck.guitar.electric,pluck.guitar.electric,drum.group.set,wind.flutes.flute,wind.flutes.flute.piccolo,wind.flutes.flute,strings.group,pluck.bass.synth,voice.vocals
pluck.bass.electric,keyboard.piano,synth.effects,pluck.guitar.electric,pluck.guitar.acoustic,voice.vocals,voice.alto,keyboard.piano.electric,drum.group.set,pluck.guitar.electric,keyboard.piano
drum.group.set,keyboard.organ.rotary,synth.pad,pluck.bass.fretless,pluck.guitar.electric,keyboard.piano,synth.effects,strings.group.synth
pluck.bass.fretless,pluck.guitar.acoustic,brass.french-horn,keyboard.piano.electric,pluck.guitar.nylon-string,keyboard.piano,synth.pad,pluck.guitar.electric,drum.group.set,pluck.guitar.electric,strings.group,brass.trombone,pluck.bass.synth
keyboard.piano,pluck.bass.fretless,synth.tone.sine,voice.vocals,voice.vocals,synth.pad,pluck.bass.synth,keyboard.piano.electric,drum.group.set,pluck.guitar.electric,wind.flutes.recorder,pluck.guitar.acoustic,voice.tenor
keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,drum.group.set,keyboard.piano,keyboard.piano,keyboard.piano
pluck.bass.fretless,keyboard.piano.honky-tonk,wind.reed.clarinet.bass,pluck.guitar.acoustic,strings.group,voice.alto,pluck.banjo,wind.reed.bassoon,drum.group.set,metal.steel-drums
pluck.bass.electric,keyboard.piano,voice.vocals,pluck.guitar.acoustic,pluck.guitar.electric,wind.reed.saxophone.tenor,voice.vocals,drum.group.set
keyboard.piano,pluck.bass.fretless,keyboard.harpsichord,pluck.guitar.acoustic,synth.pad,pluck.guitar.acoustic,strings.group,strings.group,drum.group.set
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.bass,drum.group.set
synth.effects,pluck.guitar.electric,pluck.guitar.electric,drum.group.set,pluck.bass,drum.snare-drum,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric
synth.effects,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,pluck.bass,pluck.bass.electric,drum.group.set,drum.group.set,drum.group.set,keyboard.clavichord,keyboard.clavichord
strings.contrabass,pluck.bass.fretless,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,metal.cymbal.crash,metal.hi-hat,drum.group.set,metal.cymbal.ride,drum.snare-drum,drum.snare-drum,drum.tom-tom,drum.tom-tom
pluck.guitar.electric,pluck.bass.electric,pluck.guitar.electric,drum.group.set,keyboard.piano.honky-tonk
drum.group.set,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,wind.reed.saxophone.soprano,drum.group.set
synth.effects,voice.soprano,pluck.bass.fretless,brass.group.synth,wind.flutes.flageolet,drum.snare-drum,drum.snare-drum,wind.reed.saxophone.baritone,strings.group,pluck.guitar.electric,drum.group.set,drum.snare-drum,metal.hi-hat,metal.hi-hat,drum.tambourine,effect.hand-clap,metal.cymbal.crash
keyboard.piano,pluck.bass.synth,strings.group.synth,synth.tone.sawtooth,synth.pad,synth.pad,drum.snare-drum,drum.group.set
synth.effects,voice.tenor,pluck.bass.fretless,keyboard.organ.rotary,synth.tone.sawtooth,strings.group,strings.group,synth.tone.sawtooth,synth.tone.sine,pluck.shamisen,synth.pad,drum.snare-drum,drum.group.set
pluck.bass.synth,wind.flutes.gemshorn,keyboard.piano,synth.effects,strings.group,keyboard.piano,wind.flutes.flageolet,drum.group.set
pluck.bass.fretless,keyboard.piano,strings.group.synth,pluck.guitar,brass.bugle.alto,strings.cello,wind.reed.english-horn,strings.group.synth,drum.group.set,pluck.bass.fretless,pluck.bass.fretless
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,keyboard.organ.rotary,pluck.guitar.electric,pluck.guitar.electric
drum.group.set,pluck.bass.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,keyboard.organ.rotary,wind.reed.harmonica,wind.reed.harmonica,voice.baritone
drum.group.set,wind.reed.melodica,synth.effects,pluck.guitar.electric,keyboard.piano,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.pedal-steel,drum.group.set,strings.group.synth,voice.vocals
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,keyboard.organ.rotary,pluck.guitar.electric,pluck.guitar.electric
pluck.bass.electric,pluck.guitar.electric,brass.group,voice.vocals,wind.reed.saxophone.alto,voice.vocals,wind.flutes.flute,pluck.guitar.electric,drum.snare-drum,metal.hi-hat,drum.snare-drum,drum.bass-drum,metal.cymbal.crash,drum.tom-tom,drum.group.set,metal.brake-drums
pluck.guitar.electric,brass.trumpet.bflat,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,brass.group,pluck.guitar.electric,drum.group.set,pluck.guitar.electric,wind.reed.harmonica,wind.reed.harmonica
pluck.bass.fretless,pluck.guitar.electric,wind.flutes.flute.alto,strings.viola,keyboard.piano,synth.pad,strings.group,pluck.guitar.electric,drum.group.set
voice.vocals,pluck.bass.electric,synth.effects,wind.reed.saxophone.tenor,keyboard.piano,strings.group,strings.group,brass.french-horn,strings.viol,drum.group.set,pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,keyboard.piano,strings.group,strings.group
drum.group.set,pluck.bass.electric,pluck.guitar.acoustic,pluck.guitar.acoustic,wind.reed.saxophone.tenor,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,strings.cello,keyboard.piano.honky-tonk,wind.reed.sarrusaphone,pluck.bass,pluck.guitar.electric,pluck.guitar.electric
pluck.guitar.electric,keyboard.piano,keyboard.piano,drum.group.set,keyboard.piano,keyboard.piano,keyboard.piano,pitched-percussion.crystal-glasses,pluck.guitar.acoustic,synth.pad
pluck.bass.electric,pluck.guitar.acoustic,pluck.guitar.electric,pluck.guitar.electric,keyboard.accordion,voice.vocals,wind.reed.saxophone.baritone,drum.group.set,wind.reed.saxophone.baritone,voice.alto,synth.tone.sawtooth,drum.snare-drum,synth.effects
drum.group.set,pluck.bass.electric,pluck.guitar.electric,brass.group,wind.reed.harmonica,pluck.guitar.electric,keyboard.piano,keyboard.organ.rotary,wind.reed.saxophone.tenor,wind.reed.saxophone.baritone
drum.group.set,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,pluck.bass
wind.reed.saxophone.alto,keyboard.piano,keyboard.piano,pluck.bass,pluck.guitar.acoustic
drum.group.set,pluck.bass,keyboard.piano,keyboard.piano,strings.group,keyboard.piano,keyboard.celesta
keyboard.piano,strings.group,drum.snare-drum,wind.reed.clarinet.bass,wind.flutes.recorder,strings.group,brass.french-horn,strings.group.synth,pluck.guitar.nylon-string,synth.pad,wind.reed.oboe
pluck.guitar.acoustic,keyboard.piano,strings.group,voice.alto,synth.pad,keyboard.piano.electric,pluck.guitar.electric,pluck.bass.fretless,drum.snare-drum,drum.rototom,drum.group.set
drum.group.set,keyboard.piano,pluck.bass.fretless,keyboard.piano.electric,strings.group,strings.group,pluck.lute,strings.violin,keyboard.piano
wind.reed.clarinet.a,voice.vocals,keyboard.piano,strings.group,strings.group,strings.group,brass.french-horn,pluck.bass.electric,drum.group.set,wind.reed.oboe
pluck.bass.fretless,keyboard.piano.electric,pluck.guitar.acoustic,strings.group.synth,keyboard.piano,pluck.guitar.acoustic,keyboard.piano.electric,pluck.bass.electric,drum.group.set,pluck.bass.electric,strings.group.synth
strings.contrabass,drum.group.set,keyboard.piano.electric,keyboard.clavichord,strings.group,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric
voice.vocals,pluck.guitar.nylon-string,pluck.guitar.electric,keyboard.piano,strings.group,strings.group,strings.group,strings.group,pluck.bass.electric,drum.group.set,voice.soprano,wind.flutes.flute,wind.flutes.flute
keyboard.piano,pluck.bass.fretless,pluck.guitar.electric,pluck.guitar.electric,strings.group,strings.group,drum.group.set
pluck.bass.fretless,drum.group.set,pluck.guitar.electric,wind.flutes.danso,strings.group.synth,strings.group.synth
keyboard.piano,pluck.bass.acoustic,pluck.guitar,pluck.guitar.electric,strings.group,wind.reed.saxophone.alto,pluck.guitar.acoustic,drum.group.set
pluck.guitar.electric,pluck.bass.electric,pluck.guitar.electric,voice.soprano,strings.viol,strings.group,drum.group.set
drum.group.set,pluck.guitar.electric,pluck.guitar.electric,pluck.bass.fretless,synth.pad,voice.kazoo,wind.reed.harmonica,pluck.guitar.nylon-string
pluck.guitar.electric,pluck.bass.acoustic,synth.pad,keyboard.harmonium,drum.group.set
pluck.guitar.electric,strings.group,brass.tuba,voice.kazoo,drum.group.set
pluck.bass.electric,drum.group.set,keyboard.piano,strings.group.synth,strings.group,keyboard.piano
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,keyboard.organ.percussive,wind.reed.harmonica,pluck.bass.synth,pluck.bass.fretless,drum.group.set
pluck.guitar.acoustic,pluck.bass,pluck.guitar.electric,pluck.guitar.electric,synth.pad,pluck.guitar.acoustic,drum.group.set
drum.group.set,pluck.bass.electric,keyboard.piano,strings.group,pluck.guitar.electric,drum.group.set
pluck.guitar.acoustic,strings.group,pluck.guitar.nylon-string,wind.flutes.flute,drum.group.set
keyboard.piano.electric,pluck.bass,strings.group.synth,wind.reed.sheng,drum.group.set
keyboard.piano,keyboard.piano,synth.pad,pluck.guitar.acoustic,strings.group,keyboard.organ.percussive,strings.group,pluck.bass.electric,drum.snare-drum,drum.group.set,pluck.guitar.electric,synth.effects
pluck.lute,pluck.guitar.acoustic,wind.reed.saxophone.soprano,wind.reed.harmonica,drum.group.set
drum.group.set,strings.contrabass,strings.group,pluck.guitar.acoustic,pluck.guitar.acoustic,wind.reed.harmonica,drum.group.set
drum.group.set,pluck.bass.fretless,pluck.guitar.electric,keyboard.piano,pluck.guitar.electric
keyboard.piano,keyboard.organ.rotary,pluck.guitar.electric,pluck.bass.electric,brass.group,drum.group.set,pluck.guitar.electric
pluck.guitar.acoustic,pluck.guitar.acoustic,pluck.guitar.acoustic,pluck.guitar.acoustic,pluck.guitar.electric,strings.contrabass,drum.group.set,drum.snare-drum,metal.hi-hat,drum.snare-drum,drum.bass-drum
strings.violin,wind.flutes.ocarina,brass.group.synth,pluck.bass.fretless,drum.group.set
pluck.guitar.acoustic,brass.group.synth,pluck.guitar.acoustic,pluck.bass,drum.bass-drum,drum.group.set,drum.group.set
pluck.guitar.electric,pluck.guitar.acoustic,synth.tone.sawtooth,pluck.bass.electric,drum.group.set,voice.alto,keyboard.piano,pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric
synth.effects,keyboard.piano,keyboard.piano,keyboard.piano,keyboard.piano,pluck.bass,pluck.bass.electric,keyboard.piano,drum.group.set,drum.group.set
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.bass.electric,drum.group.set,synth.pad,synth.tone.sawtooth,voice.vocals,voice.vocals
keyboard.piano,pluck.bass.electric,voice.vocals,strings.group,pluck.guitar.acoustic,pluck.guitar.electric,metal.hi-hat,drum.group.set,drum.group.set,drum.group.set,drum.group.set,drum.snare-drum
drum.group.set,pluck.bass.electric,pluck.guitar.electric,pluck.guitar.electric,synth.pad,voice.kazoo,voice.kazoo,pluck.guitar.electric,pluck.guitar.electric,brass.group.synth,pluck.guitar.electric,strings.group,strings.group
pluck.bass.electric,keyboard.piano,pluck.guitar.electric,pluck.guitar.electric,wind.reed.saxophone.tenor,voice.kazoo,pluck.guitar.electric,pluck.guitar.electric,pitched-percussion.tubular-bells,drum.group.set,drum.snare-drum,drum.snare-drum,drum.rototom,drum.snare-drum
drum.group.set,pluck.bass,pluck.guitar.electric,pluck.guitar.electric,wind.flutes.flageolet,wind.flutes.flageolet
pluck.guitar.acoustic,wind.reed.clarinet.bass,strings.group,pluck.guitar.acoustic,pluck.bass.electric,drum.group.set,wind.reed.saxophone.soprano,wind.reed.saxophone.soprano
pluck.guitar.acoustic,strings.contrabass,drum.group.set,pluck.guitar.electric,strings.contrabass
pluck.guitar.pedal-steel,wind.reed.saxophone.tenor,pluck.bass.electric,drum.group.set,pluck.guitar.electric,pluck.guitar.electric,pluck.lute
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.electric,pluck.bass,drum.group.set,brass.trumpet.piccolo,brass.trumpet.piccolo
pluck.bass,pluck.guitar.acoustic,pluck.bass.electric,drum.snare-drum
pluck.guitar.nylon-string,pluck.guitar.nylon-string,pluck.guitar.nylon-string,keyboard.piano.electric,strings.group,pluck.bass.fretless,pluck.guitar.electric,drum.group.set
drum.group.set,strings.contrabass,keyboard.piano.electric,synth.effects,pluck.guitar.acoustic,strings.group,voice.vocals
drum.group.set,pluck.bass.electric,synth.pad,synth.tone.sawtooth,pluck.guitar.acoustic,keyboard.piano.electric,wind.flutes.flageolet
pluck.bass.fretless,keyboard.piano.electric,pluck.guitar.acoustic,strings.group,brass.group.synth,synth.pad,synth.effects,voice.vocals,drum.group.set,voice.alto
drum.group.set,keyboard.piano,pluck.bass.fretless,keyboard.piano.electric,strings.group,strings.group,pluck.lute,strings.violin,keyboard.piano
pluck.guitar.electric,pluck.guitar.electric,pluck.guitar.acoustic,pluck.bass.electric,pluck.guitar.electric,drum.group.set,drum.group.set,keyboard.organ.rotary,wind.flutes.gemshorn,metal.crotales
synth.effects,voice.soprano,pluck.bass.fretless,brass.group.synth,wind.flutes.flageolet,drum.snare-drum,drum.snare-drum,wind.reed.saxophone.baritone,strings.group,pluck.guitar.electric,drum.group.set,drum.snare-drum,metal.hi-hat,metal.hi-hat,drum.tambourine,effect.hand-clap,metal.cymbal.crash
wind.reed.clarinet.bass,pluck.guitar.electric,pluck.bass.electric,drum.group.set
